JOURNAL ENTRY NO	PERIOD/YEAR	JOURNAL ENTRY DESCRIPTION	DIVISION	ACCOUNT	TASK	ACCOUNT	DESCRIPTION	DATE	DEBIT	CREDIT
NEW YEAR	1/20	BEGINNING BALANCE	440	115111				10/29/19	19697	0
NEW YEAR	1/20	BEGINNING BALANCE	001	218114				10/29/19	19472.33	0
NEW YEAR	1/20	BEGINNING BALANCE	490	131119				10/29/19	18460.3	0
NEW YEAR	1/20	BEGINNING BALANCE	119	251001				10/29/19	17640.13	0
NEW YEAR	1/20	BEGINNING BALANCE	165	207001				10/29/19	16690.73	0
NEW YEAR	1/20	BEGINNING BALANCE	001	218120				10/29/19	16515.59	0
NEW YEAR	1/20	BEGINNING BALANCE	440	101451				10/29/19	16267.46	0
NEW YEAR	1/20	BEGINNING BALANCE	901	166930				10/29/19	16210.49	0
NEW YEAR	1/20	BEGINNING BALANCE	901	166916				10/29/19	15744.93	0
NEW YEAR	1/20	BEGINNING BALANCE	001	218105				10/29/19	15147.16	0
NEW YEAR	1/20	BEGINNING BALANCE	440	161900				10/29/19	14762	0
NEW YEAR	1/20	BEGINNING BALANCE	440	115101				10/29/19	14427.15	0
NEW YEAR	1/20	BEGINNING BALANCE	001	141101				10/29/19	13501.71	0
NEW YEAR	1/20	BEGINNING BALANCE	490	131440				10/29/19	13093.3	0
NEW YEAR	1/20	BEGINNING BALANCE	410	220154				10/29/19	12099.88	0
NEW YEAR	1/20	BEGINNING BALANCE	320	131176				10/29/19	11152.82	0
NEW YEAR	1/20	BEGINNING BALANCE	901	166923				10/29/19	10256.11	0
NEW YEAR	1/20	BEGINNING BALANCE	450	115412				10/29/19	9958.48	0
NEW YEAR	1/20	BEGINNING BALANCE	001	141102				10/29/19	9692.51	0
NEW YEAR	1/20	BEGINNING BALANCE	165	101051				10/29/19	9310	0
NEW YEAR	1/20	BEGINNING BALANCE	901	166929				10/29/19	8367.19	0
NEW YEAR	1/20	BEGINNING BALANCE	901	166932				10/29/19	7621.44	0
NEW YEAR	1/20	BEGINNING BALANCE	001	156901				10/29/19	6000	0
NEW YEAR	1/20	BEGINNING BALANCE	001	218119				10/29/19	3494.18	0
NEW YEAR	1/20	BEGINNING BALANCE	901	166917				10/29/19	2925.48	0
NEW YEAR	1/20	BEGINNING BALANCE	410	202101				10/29/19	2276.12	0
NEW YEAR	1/20	BEGINNING BALANCE	118	251001				10/29/19	2016.36	0
NEW YEAR	1/20	BEGINNING BALANCE	001	102020				10/29/19	700	0
NEW YEAR	1/20	BEGINNING BALANCE	001	102109				10/29/19	500	0
NEW YEAR	1/20	BEGINNING BALANCE	001	102103				10/29/19	200	0
NEW YEAR	1/20	BEGINNING BALANCE	410	131165				10/29/19	150	0
NEW YEAR	1/20	BEGINNING BALANCE	410	250078				10/29/19	100	0
NEW YEAR	1/20	BEGINNING BALANCE	172	271000				10/29/19	61.39	0
NEW YEAR	1/20	BEGINNING BALANCE	440	270000				10/29/19	60	0
NEW YEAR	1/20	BEGINNING BALANCE	440	115412				10/29/19	0.01	0
NEW YEAR	1/20	BEGINNING BALANCE	901	274002				10/29/19	0	26109455.93
NEW YEAR	1/20	BEGINNING BALANCE	901	163910				10/29/19	0	16343036.31
NEW YEAR	1/20	BEGINNING BALANCE	230	271000				10/29/19	0	9217253.77
NEW YEAR	1/20	BEGINNING BALANCE	951	239900				10/29/19	0	8566264.04
NEW YEAR	1/20	BEGINNING BALANCE	001	207230				10/29/19	0	6626815.13
NEW YEAR	1/20	BEGINNING BALANCE	440	165959				10/29/19	0	5954886.37
NEW YEAR	1/20	BEGINNING BALANCE	440	165913				10/29/19	0	5785067.25
NEW YEAR	1/20	BEGINNING BALANCE	440	232929				10/29/19	0	4807835.08
NEW YEAR	1/20	BEGINNING BALANCE	901	167900				10/29/19	0	4713861.57
NEW YEAR	1/20	BEGINNING BALANCE	951	232903				10/29/19	0	4706212.93
NEW YEAR	1/20	BEGINNING BALANCE	951	232900				10/29/19	0	4234000
NEW YEAR	1/20	BEGINNING BALANCE	440	271000				10/29/19	0	4219934.2
NEW YEAR	1/20	BEGINNING BALANCE	901	163900				10/29/19	0	3896691.3
NEW YEAR	1/20	BEGINNING BALANCE	118	101010				10/29/19	0	3686469.04
NEW YEAR	1/20	BEGINNING BALANCE	001	207440				10/29/19	0	3447657.47
NEW YEAR	1/20	BEGINNING BALANCE	440	165915				10/29/19	0	3315444.8
NEW YEAR	1/20	BEGINNING BALANCE	440	220154				10/29/19	0	3218958.43
NEW YEAR	1/20	BEGINNING BALANCE	951	232902				10/29/19	0	2916042.88
NEW YEAR	1/20	BEGINNING BALANCE	230	207001				10/29/19	0	2814510.67
NEW YEAR	1/20	BEGINNING BALANCE	440	101010				10/29/19	0	2591105.7
NEW YEAR	1/20	BEGINNING BALANCE	440	232924				10/29/19	0	2410403
NEW YEAR	1/20	BEGINNING BALANCE	951	290000				10/29/19	0	2247949
NEW YEAR	1/20	BEGINNING BALANCE	440	250001				10/29/19	0	2222125.05
NEW YEAR	1/20	BEGINNING BALANCE	440	250033				10/29/19	0	2142980.3
NEW YEAR	1/20	BEGINNING BALANCE	001	208150				10/29/19	0	2017106.81
NEW YEAR	1/20	BEGINNING BALANCE	001	207176				10/29/19	0	1993967.41
NEW YEAR	1/20	BEGINNING BALANCE	440	207001				10/29/19	0	1922959.35
NEW YEAR	1/20	BEGINNING BALANCE	440	165958				10/29/19	0	1917517.74
NEW YEAR	1/20	BEGINNING BALANCE	320	207001				10/29/19	0	1715566.09
NEW YEAR	1/20	BEGINNING BALANCE	490	207001				10/29/19	0	1657515.09
NEW YEAR	1/20	BEGINNING BALANCE	001	207118				10/29/19	0	1654252.14
NEW YEAR	1/20	BEGINNING BALANCE	001	207410				10/29/19	0	1647571.63
NEW YEAR	1/20	BEGINNING BALANCE	440	250011				10/29/19	0	1609430.58
NEW YEAR	1/20	BEGINNING BALANCE	440	207118				10/29/19	0	1570549.21
NEW YEAR	1/20	BEGINNING BALANCE	450	272000				10/29/19	0	1501883.5
NEW YEAR	1/20	BEGINNING BALANCE	951	210900				10/29/19	0	1360846.86
NEW YEAR	1/20	BEGINNING BALANCE	951	221000				10/29/19	0	1297602
NEW YEAR	1/20	BEGINNING BALANCE	176	271000				10/29/19	0	1274920.29
NEW YEAR	1/20	BEGINNING BALANCE	001	271000				10/29/19	0	1259637.87
NEW YEAR	1/20	BEGINNING BALANCE	410	207440				10/29/19	0	1225934.03
NEW YEAR	1/20	BEGINNING BALANCE	410	251001				10/29/19	0	1183085.58
NEW YEAR	1/20	BEGINNING BALANCE	450	207001				10/29/19	0	1174618.09
NEW YEAR	1/20	BEGINNING BALANCE	440	239900				10/29/19	0	1168126.96
NEW YEAR	1/20	BEGINNING BALANCE	440	232923				10/29/19	0	1166554.05
NEW YEAR	1/20	BEGINNING BALANCE	440	202101				10/29/19	0	1125832.57
NEW YEAR	1/20	BEGINNING BALANCE	440	250077				10/29/19	0	977008.2
NEW YEAR	1/20	BEGINNING BALANCE	440	165972				10/29/19	0	864021.09
NEW YEAR	1/20	BEGINNING BALANCE	440	117440				10/29/19	0	862212.65
NEW YEAR	1/20	BEGINNING BALANCE	001	207180				10/29/19	0	801392
NEW YEAR	1/20	BEGINNING BALANCE	001	207119				10/29/19	0	766409.72
NEW YEAR	1/20	BEGINNING BALANCE	176	207001				10/29/19	0	765004.82
NEW YEAR	1/20	BEGINNING BALANCE	180	207001				10/29/19	0	744077.54
NEW YEAR	1/20	BEGINNING BALANCE	001	207490				10/29/19	0	736930.69
NEW YEAR	1/20	BEGINNING BALANCE	180	271000				10/29/19	0	718557.24
NEW YEAR	1/20	BEGINNING BALANCE	450	165973				10/29/19	0	704747.42
NEW YEAR	1/20	BEGINNING BALANCE	440	165932				10/29/19	0	691651.23
NEW YEAR	1/20	BEGINNING BALANCE	230	101010				10/29/19	0	687678.88
NEW YEAR	1/20	BEGINNING BALANCE	440	207320				10/29/19	0	663240.74
NEW YEAR	1/20	BEGINNING BALANCE	951	218125				10/29/19	0	582851.54
NEW YEAR	1/20	BEGINNING BALANCE	450	271000				10/29/19	0	558073.54
NEW YEAR	1/20	BEGINNING BALANCE	450	232929				10/29/19	0	548226.22
NEW YEAR	1/20	BEGINNING BALANCE	951	232000				10/29/19	0	527000
NEW YEAR	1/20	BEGINNING BALANCE	165	271000				10/29/19	0	525619.07
NEW YEAR	1/20	BEGINNING BALANCE	119	101010				10/29/19	0	513747.73
NEW YEAR	1/20	BEGINNING BALANCE	440	165911				10/29/19	0	467009.58
NEW YEAR	1/20	BEGINNING BALANCE	440	232926				10/29/19	0	447576.41
NEW YEAR	1/20	BEGINNING BALANCE	440	232922				10/29/19	0	444776.15
NEW YEAR	1/20	BEGINNING BALANCE	001	202101				10/29/19	0	442620.7
NEW YEAR	1/20	BEGINNING BALANCE	410	207001				10/29/19	0	417629.62
NEW YEAR	1/20	BEGINNING BALANCE	440	207450				10/29/19	0	417374.25
NEW YEAR	1/20	BEGINNING BALANCE	410	165971				10/29/19	0	391830.28
NEW YEAR	1/20	BEGINNING BALANCE	001	131118				10/29/19	0	375653.1
NEW YEAR	1/20	BEGINNING BALANCE	440	247005				10/29/19	0	371568.04
NEW YEAR	1/20	BEGINNING BALANCE	440	133101				10/29/19	0	361138.77
NEW YEAR	1/20	BEGINNING BALANCE	001	216101				10/29/19	0	346742.04
NEW YEAR	1/20	BEGINNING BALANCE	440	207180				10/29/19	0	344972.95
NEW YEAR	1/20	BEGINNING BALANCE	119	207001				10/29/19	0	330515.55
NEW YEAR	1/20	BEGINNING BALANCE	001	207165				10/29/19	0	327059.57
NEW YEAR	1/20	BEGINNING BALANCE	230	247001				10/29/19	0	316613.02
NEW YEAR	1/20	BEGINNING BALANCE	440	290000				10/29/19	0	306539
NEW YEAR	1/20	BEGINNING BALANCE	490	208103				10/29/19	0	302672.84
NEW YEAR	1/20	BEGINNING BALANCE	001	207320				10/29/19	0	265214.54
NEW YEAR	1/20	BEGINNING BALANCE	440	205100				10/29/19	0	256714.89
NEW YEAR	1/20	BEGINNING BALANCE	410	272000				10/29/19	0	252228.72
NEW YEAR	1/20	BEGINNING BALANCE	176	101010				10/29/19	0	247313.86
NEW YEAR	1/20	BEGINNING BALANCE	440	207230				10/29/19	0	246488.11
NEW YEAR	1/20	BEGINNING BALANCE	951	232904				10/29/19	0	243389.89
NEW YEAR	1/20	BEGINNING BALANCE	180	251001				10/29/19	0	220825.77
NEW YEAR	1/20	BEGINNING BALANCE	951	232906				10/29/19	0	214236
NEW YEAR	1/20	BEGINNING BALANCE	440	165933				10/29/19	0	193528.22
NEW YEAR	1/20	BEGINNING BALANCE	001	218116				10/29/19	0	183443.45
NEW YEAR	1/20	BEGINNING BALANCE	440	208104				10/29/19	0	179187.66
NEW YEAR	1/20	BEGINNING BALANCE	320	205100				10/29/19	0	177601.03
NEW YEAR	1/20	BEGINNING BALANCE	230	133101				10/29/19	0	174562.98
NEW YEAR	1/20	BEGINNING BALANCE	440	165944				10/29/19	0	167543.13
NEW YEAR	1/20	BEGINNING BALANCE	440	203109				10/29/19	0	166545
NEW YEAR	1/20	BEGINNING BALANCE	440	232925				10/29/19	0	158334.08
NEW YEAR	1/20	BEGINNING BALANCE	440	207119				10/29/19	0	157097.34
NEW YEAR	1/20	BEGINNING BALANCE	165	251001				10/29/19	0	147895.2
NEW YEAR	1/20	BEGINNING BALANCE	320	251000				10/29/19	0	138018.56
NEW YEAR	1/20	BEGINNING BALANCE	320	251001				10/29/19	0	130238.86
NEW YEAR	1/20	BEGINNING BALANCE	440	232928				10/29/19	0	124765.47
NEW YEAR	1/20	BEGINNING BALANCE	410	250041				10/29/19	0	121669
NEW YEAR	1/20	BEGINNING BALANCE	440	203104				10/29/19	0	120013.18
NEW YEAR	1/20	BEGINNING BALANCE	001	218106				10/29/19	0	114544.42
NEW YEAR	1/20	BEGINNING BALANCE	119	271000				10/29/19	0	113011.8
NEW YEAR	1/20	BEGINNING BALANCE	951	271000				10/29/19	0	112059.4
NEW YEAR	1/20	BEGINNING BALANCE	490	271000				10/29/19	0	102923.01
NEW YEAR	1/20	BEGINNING BALANCE	118	271000				10/29/19	0	101678.21
NEW YEAR	1/20	BEGINNING BALANCE	440	247002				10/29/19	0	100000
NEW YEAR	1/20	BEGINNING BALANCE	440	203103				10/29/19	0	90926.08
NEW YEAR	1/20	BEGINNING BALANCE	450	207118				10/29/19	0	89007.17
NEW YEAR	1/20	BEGINNING BALANCE	450	251000				10/29/19	0	88208.78
NEW YEAR	1/20	BEGINNING BALANCE	440	250002				10/29/19	0	80000
NEW YEAR	1/20	BEGINNING BALANCE	440	229101				10/29/19	0	78750
NEW YEAR	1/20	BEGINNING BALANCE	410	220164				10/29/19	0	76243.5
NEW YEAR	1/20	BEGINNING BALANCE	450	165959				10/29/19	0	75471.72
NEW YEAR	1/20	BEGINNING BALANCE	440	210900				10/29/19	0	74979.67
NEW YEAR	1/20	BEGINNING BALANCE	410	165944				10/29/19	0	74636.1
NEW YEAR	1/20	BEGINNING BALANCE	440	218125				10/29/19	0	73984.52
NEW YEAR	1/20	BEGINNING BALANCE	440	232927				10/29/19	0	73750.41
NEW YEAR	1/20	BEGINNING BALANCE	440	248102				10/29/19	0	68275
NEW YEAR	1/20	BEGINNING BALANCE	176	207450				10/29/19	0	63668.26
NEW YEAR	1/20	BEGINNING BALANCE	440	165975				10/29/19	0	62171
NEW YEAR	1/20	BEGINNING BALANCE	440	203113				10/29/19	0	62124
NEW YEAR	1/20	BEGINNING BALANCE	490	207118				10/29/19	0	61798.67
NEW YEAR	1/20	BEGINNING BALANCE	951	180000				10/29/19	0	58510.67
NEW YEAR	1/20	BEGINNING BALANCE	440	247001				10/29/19	0	57419.66
NEW YEAR	1/20	BEGINNING BALANCE	001	244103				10/29/19	0	48709
NEW YEAR	1/20	BEGINNING BALANCE	440	248101				10/29/19	0	47173
NEW YEAR	1/20	BEGINNING BALANCE	440	250044				10/29/19	0	43496.05
NEW YEAR	1/20	BEGINNING BALANCE	440	207410				10/29/19	0	43269.01
NEW YEAR	1/20	BEGINNING BALANCE	450	207440				10/29/19	0	43177.25
NEW YEAR	1/20	BEGINNING BALANCE	440	165957				10/29/19	0	42621.54
NEW YEAR	1/20	BEGINNING BALANCE	176	202101				10/29/19	0	39537.9
NEW YEAR	1/20	BEGINNING BALANCE	450	205100				10/29/19	0	38513.75
NEW YEAR	1/20	BEGINNING BALANCE	440	251000				10/29/19	0	38346.43
NEW YEAR	1/20	BEGINNING BALANCE	001	202999				10/29/19	0	36501.06
NEW YEAR	1/20	BEGINNING BALANCE	119	207118				10/29/19	0	36436.94
NEW YEAR	1/20	BEGINNING BALANCE	440	165974				10/29/19	0	35805.26
NEW YEAR	1/20	BEGINNING BALANCE	320	207176				10/29/19	0	34516.78
NEW YEAR	1/20	BEGINNING BALANCE	440	247003				10/29/19	0	33566.52
NEW YEAR	1/20	BEGINNING BALANCE	450	210900				10/29/19	0	32814.85
NEW YEAR	1/20	BEGINNING BALANCE	450	202101				10/29/19	0	31490.58
NEW YEAR	1/20	BEGINNING BALANCE	230	215113				10/29/19	0	31065.82
NEW YEAR	1/20	BEGINNING BALANCE	450	207119				10/29/19	0	27470.54
NEW YEAR	1/20	BEGINNING BALANCE	176	207180				10/29/19	0	27096
NEW YEAR	1/20	BEGINNING BALANCE	951	225000				10/29/19	0	25850.07
NEW YEAR	1/20	BEGINNING BALANCE	180	207118				10/29/19	0	25704.02
NEW YEAR	1/20	BEGINNING BALANCE	118	207119				10/29/19	0	24127.24
NEW YEAR	1/20	BEGINNING BALANCE	176	207440				10/29/19	0	24121.36
NEW YEAR	1/20	BEGINNING BALANCE	490	207119				10/29/19	0	23988.04
NEW YEAR	1/20	BEGINNING BALANCE	440	165941				10/29/19	0	23937
NEW YEAR	1/20	BEGINNING BALANCE	440	203111				10/29/19	0	23077
NEW YEAR	1/20	BEGINNING BALANCE	180	207119				10/29/19	0	22983.3
NEW YEAR	1/20	BEGINNING BALANCE	450	225000				10/29/19	0	19821.52
NEW YEAR	1/20	BEGINNING BALANCE	440	225000				10/29/19	0	19668.14
NEW YEAR	1/20	BEGINNING BALANCE	119	207490				10/29/19	0	18460.3
NEW YEAR	1/20	BEGINNING BALANCE	119	202101				10/29/19	0	17640.13
NEW YEAR	1/20	BEGINNING BALANCE	450	117440				10/29/19	0	17263.64
NEW YEAR	1/20	BEGINNING BALANCE	001	131165				10/29/19	0	16690.73
NEW YEAR	1/20	BEGINNING BALANCE	001	229102				10/29/19	0	15378.5
NEW YEAR	1/20	BEGINNING BALANCE	001	218110				10/29/19	0	13520.52
NEW YEAR	1/20	BEGINNING BALANCE	440	207490				10/29/19	0	13093.3
NEW YEAR	1/20	BEGINNING BALANCE	490	220174				10/29/19	0	12616.04
NEW YEAR	1/20	BEGINNING BALANCE	176	207320				10/29/19	0	11152.82
NEW YEAR	1/20	BEGINNING BALANCE	440	203112				10/29/19	0	10043
NEW YEAR	1/20	BEGINNING BALANCE	440	203110				10/29/19	0	8867
NEW YEAR	1/20	BEGINNING BALANCE	440	216101				10/29/19	0	8085.52
NEW YEAR	1/20	BEGINNING BALANCE	450	218125				10/29/19	0	7163.94
NEW YEAR	1/20	BEGINNING BALANCE	001	207450				10/29/19	0	6606.22
NEW YEAR	1/20	BEGINNING BALANCE	410	101010				10/29/19	0	6229.76
NEW YEAR	1/20	BEGINNING BALANCE	180	202101				10/29/19	0	5000
NEW YEAR	1/20	BEGINNING BALANCE	001	155105				10/29/19	0	2960
NEW YEAR	1/20	BEGINNING BALANCE	001	115101				10/29/19	0	2854.14
NEW YEAR	1/20	BEGINNING BALANCE	440	220164				10/29/19	0	2664.63
NEW YEAR	1/20	BEGINNING BALANCE	440	215113				10/29/19	0	2476.62
NEW YEAR	1/20	BEGINNING BALANCE	001	218888				10/29/19	0	2404.74
NEW YEAR	1/20	BEGINNING BALANCE	118	202101				10/29/19	0	2016.36
NEW YEAR	1/20	BEGINNING BALANCE	450	131001				10/29/19	0	1746.77
NEW YEAR	1/20	BEGINNING BALANCE	180	216101				10/29/19	0	1376.02
NEW YEAR	1/20	BEGINNING BALANCE	001	218108				10/29/19	0	1254
NEW YEAR	1/20	BEGINNING BALANCE	440	220165				10/29/19	0	1199.1
NEW YEAR	1/20	BEGINNING BALANCE	440	208102				10/29/19	0	1045.91
NEW YEAR	1/20	BEGINNING BALANCE	320	223102				10/29/19	0	1005.04
NEW YEAR	1/20	BEGINNING BALANCE	450	216101				10/29/19	0	881.11
NEW YEAR	1/20	BEGINNING BALANCE	440	165914				10/29/19	0	512.32
NEW YEAR	1/20	BEGINNING BALANCE	176	216101				10/29/19	0	229.05
NEW YEAR	1/20	BEGINNING BALANCE	165	207410				10/29/19	0	150
NEW YEAR	1/20	BEGINNING BALANCE	001	218104				10/29/19	0	124
NEW YEAR	1/20	BEGINNING BALANCE	001	218118				10/29/19	0	80
NEW YEAR	1/20	BEGINNING BALANCE	172	251001				10/29/19	0	61.39
NEW YEAR	1/20	BEGINNING BALANCE	320	270000				10/29/19	0	1.04
NEW YEAR	1/20	BEGINNING BALANCE	450	220154				10/29/19	0	0.89
NEW YEAR	1/20	BEGINNING BALANCE	001	208103				10/29/19	0	0.48
NEW YEAR	1/20	BEGINNING BALANCE	440	208103				10/29/19	0	0.25
NEW YEAR	1/20	BEGINNING BALANCE	901	166913				10/29/19	0	0.08
NEW YEAR	1/20	BEGINNING BALANCE	951	225900				10/29/19	0	0.06
NEW YEAR	1/20	BEGINNING BALANCE	440	163951				10/29/19	0	0.03
VENCHKS	3/20	VENDOR CHECKS	001	101010				12/24/19	482240.06	0
VENCHKS	3/20	VENDOR CHECKS	001	202101				12/24/19	482240.06	0
VENCHKS	3/20	VENDOR CHECKS	230	202101				12/24/19	482240.06	0
VENCHKS	11/20	VENDOR CHECKS	440	202101				08/12/20	477908.68	0
VENCHKS	2/20	VENDOR CHECKS	440	202101				11/08/19	461365.05	0
VENCHKS	12/20	VENDOR CHECKS	440	202101				11/13/20	455762.89	0
VENCHKS	8/20	VENDOR CHECKS	118	202101				05/29/20	397537.59	0
VENCHKS	3/20	VENDOR CHECKS	440	202101				12/19/19	393220.32	0
VENCHKS	11/20	VENDOR CHECKS	440	202101				09/24/20	355352.72	0
VENCHKS	5/20	VENDOR CHECKS	440	202101				02/10/20	342249.19	0
VENCHKS	9/20	VENDOR CHECKS	440	202101				06/03/20	307165.37	0
VENCHKS	6/20	VENDOR CHECKS	440	202101				03/04/20	302717.18	0
VENCHKS	2/20	VENDOR CHECKS	001	101010				11/22/19	285725	0
VENCHKS	2/20	VENDOR CHECKS	001	202101				11/22/19	285725	0
VENCHKS	2/20	VENDOR CHECKS	490	202101				11/22/19	285725	0
VENCHKS	4/20	VENDOR CHECKS	440	202101				01/10/20	261724.16	0
VENCHKS	12/20	VENDOR CHECKS	001	101010				11/13/20	260723.67	0
VENCHKS	12/20	VENDOR CHECKS	001	202101				11/13/20	260723.67	0
VENCHKS	3/20	VENDOR CHECKS	440	202101				12/31/19	253494.22	0
VENCHKS	3/20	VENDOR CHECKS	440	202101				12/05/19	244919.72	0
VENCHKS	8/20	VENDOR CHECKS	440	202101				05/14/20	238156.94	0
VENCHKS	7/20	VENDOR CHECKS	440	202101				04/07/20	235863.03	0
VENCHKS	10/20	VENDOR CHECKS	440	202101				07/08/20	225144.48	0
VENCHKS	4/20	VENDOR CHECKS	118	202101				01/31/20	194141.42	0
VENCHKS	7/20	VENDOR CHECKS	118	202101				04/06/20	194141.42	0
VENCHKS	5/20	VENDOR CHECKS	118	202101				02/25/20	194141.42	0
VENCHKS	4/20	VENDOR CHECKS	118	202101				01/10/20	194141.42	0
VENCHKS	3/20	VENDOR CHECKS	118	202101				12/17/19	194141.42	0
VENCHKS	4/20	VENDOR CHECKS	118	202101				01/06/20	194141.42	0
VENCHKS	8/20	VENDOR CHECKS	001	101010				05/07/20	171863.15	0
VENCHKS	8/20	VENDOR CHECKS	001	202101				05/07/20	171863.15	0
VENCHKS	8/20	VENDOR CHECKS	001	202101				05/07/20	171863.15	0
VENCHKS	8/20	VENDOR CHECKS	001	101010				05/06/20	166354.19	0
VENCHKS	8/20	VENDOR CHECKS	001	202101				05/06/20	166354.19	0
VENCHKS	8/20	VENDOR CHECKS	001	202101				05/06/20	166354.19	0
VENCHKS	12/20	VENDOR CHECKS	001	101010				10/20/20	165061.02	0
VENCHKS	12/20	VENDOR CHECKS	001	202101				10/20/20	165061.02	0
VENCHKS	12/20	VENDOR CHECKS	001	202101				10/20/20	165061.02	0
VENCHKS	5/20	VENDOR CHECKS	440	202101				02/06/20	161770.43	0
VENCHKS	10/20	VENDOR CHECKS	118	202101				07/29/20	150581.92	0
VENCHKS	10/20	VENDOR CHECKS	118	202101				07/10/20	150581.92	0
VENCHKS	11/20	VENDOR CHECKS	118	202101				08/28/20	150581.92	0
VENCHKS	11/20	VENDOR CHECKS	001	101010				09/24/20	145651.73	0
VENCHKS	11/20	VENDOR CHECKS	001	202101				09/24/20	145651.73	0
VENCHKS	11/20	VENDOR CHECKS	450	202101				08/12/20	142924.44	0
VENCHKS	12/20	VENDOR CHECKS	001	202101				11/13/20	140588.85	0
VENCHKS	2/20	VENDOR CHECKS	001	101010				11/07/19	140327.91	0
VENCHKS	2/20	VENDOR CHECKS	001	202101				11/07/19	140327.91	0
VENCHKS	2/20	VENDOR CHECKS	001	202101				11/07/19	140327.91	0
VENCHKS	3/20	VENDOR CHECKS	001	101010				12/24/19	138235.36	0
VENCHKS	3/20	VENDOR CHECKS	001	202101				12/24/19	138235.36	0
VENCHKS	3/20	VENDOR CHECKS	230	202101				12/24/19	138235.36	0
VENCHKS	9/20	VENDOR CHECKS	001	101010				06/03/20	131376.37	0
VENCHKS	9/20	VENDOR CHECKS	001	202101				06/03/20	131376.37	0
VENCHKS	9/20	VENDOR CHECKS	320	202101				06/03/20	131376.37	0
VENCHKS	10/20	VENDOR CHECKS	440	202101				07/08/20	125647.86	0
VENCHKS	7/20	VENDOR CHECKS	001	101010				04/06/20	121751.24	0
VENCHKS	7/20	VENDOR CHECKS	001	202101				04/06/20	121751.24	0
VENCHKS	7/20	VENDOR CHECKS	001	202101				04/06/20	121751.24	0
VENCHKS	8/20	VENDOR CHECKS	001	101010				05/15/20	121732.54	0
VENCHKS	8/20	VENDOR CHECKS	001	202101				05/15/20	121732.54	0
VENCHKS	8/20	VENDOR CHECKS	001	202101				05/15/20	121732.54	0
VENCHKS	11/20	VENDOR CHECKS	001	202101				09/24/20	116823.04	0
VENCHKS	7/20	VENDOR CHECKS	001	101010				04/07/20	115314.5	0
VENCHKS	7/20	VENDOR CHECKS	001	202101				04/07/20	115314.5	0
VENCHKS	7/20	VENDOR CHECKS	001	202101				04/07/20	115314.5	0
VENCHKS	4/20	VENDOR CHECKS	001	101010				01/07/20	112772.83	0
VENCHKS	4/20	VENDOR CHECKS	001	202101				01/07/20	112772.83	0
VENCHKS	4/20	VENDOR CHECKS	001	202101				01/07/20	112772.83	0
VENCHKS	11/20	VENDOR CHECKS	001	101010				08/25/20	111644.1	0
VENCHKS	11/20	VENDOR CHECKS	001	202101				08/25/20	111644.1	0
VENCHKS	11/20	VENDOR CHECKS	001	202101				08/25/20	111644.1	0
VENCHKS	10/20	VENDOR CHECKS	001	101010				07/13/20	105326.34	0
VENCHKS	10/20	VENDOR CHECKS	001	202101				07/13/20	105326.34	0
VENCHKS	10/20	VENDOR CHECKS	001	202101				07/13/20	105326.34	0
VENCHKS	9/20	VENDOR CHECKS	001	101010				06/05/20	104299.27	0
VENCHKS	9/20	VENDOR CHECKS	001	202101				06/05/20	104299.27	0
VENCHKS	9/20	VENDOR CHECKS	001	202101				06/05/20	104299.27	0
VENCHKS	11/20	VENDOR CHECKS	001	101010				09/01/20	101967.36	0
VENCHKS	11/20	VENDOR CHECKS	001	202101				09/01/20	101967.36	0
VENCHKS	11/20	VENDOR CHECKS	001	202101				09/01/20	101967.36	0
VENCHKS	5/20	VENDOR CHECKS	001	101010				02/17/20	101888.67	0
VENCHKS	5/20	VENDOR CHECKS	001	202101				02/17/20	101888.67	0
VENCHKS	5/20	VENDOR CHECKS	001	202101				02/17/20	101888.67	0
VENCHKS	6/20	VENDOR CHECKS	001	101010				03/02/20	101700.83	0
VENCHKS	6/20	VENDOR CHECKS	001	202101				03/02/20	101700.83	0
VENCHKS	6/20	VENDOR CHECKS	001	202101				03/02/20	101700.83	0
VENCHKS	11/20	VENDOR CHECKS	001	101010				09/04/20	101661.11	0
VENCHKS	11/20	VENDOR CHECKS	001	202101				09/04/20	101661.11	0
VENCHKS	11/20	VENDOR CHECKS	001	202101				09/04/20	101661.11	0
VENCHKS	9/20	VENDOR CHECKS	001	101010				06/25/20	100539.55	0
VENCHKS	9/20	VENDOR CHECKS	001	202101				06/25/20	100539.55	0
VENCHKS	9/20	VENDOR CHECKS	001	202101				06/25/20	100539.55	0
VENCHKS	3/20	VENDOR CHECKS	001	101010				12/05/19	99815.1	0
VENCHKS	3/20	VENDOR CHECKS	001	202101				12/05/19	99815.1	0
VENCHKS	3/20	VENDOR CHECKS	001	202101				12/05/19	99815.1	0
VENCHKS	4/20	VENDOR CHECKS	001	101010				01/08/20	97960.94	0
VENCHKS	4/20	VENDOR CHECKS	001	202101				01/08/20	97960.94	0
VENCHKS	12/20	VENDOR CHECKS	001	101010				11/13/20	97602	0
VENCHKS	12/20	VENDOR CHECKS	001	202101				11/13/20	97602	0
VENCHKS	12/20	VENDOR CHECKS	001	202101				11/13/20	97602	0
VENCHKS	4/20	VENDOR CHECKS	001	202101				01/08/20	97377.11	0
VENCHKS	3/20	VENDOR CHECKS	001	101010				12/31/19	95124.32	0
